16375,7367.815093254644
16301,7283.163419946201
16290,6984.45816978878
16433,7092.386414276391
16368,7068.269039253028
16315,6371.13556869589
16292,6475.958051501819
16249,6244.128207845626
16325,6264.146674824997
16271,6423.55951152626
16379,6820.502961743191
16347,6247.737287973831
16258,9154.605121191438
16416,9062.267142879282
16288,9061.654615575737
16351,9108.639292764554
16371,9904.671349192968
16340,9170.009055102366
16307,9124.589220016152
16319,9081.904012716226
16316,5298.793748780299
16287,5178.229001499943
16268,5294.272530416077
16425,5315.456516064773
16412,5292.72617839779
16393,4195.630569654216
16272,4146.397255682567
16349,4218.093526369124
16415,4169.1833511234145
16328,4585.285259081603
16295,4195.630569654216
16240,4231.477688240552
16262,4274.409533854681
16296,4269.790711268501
16350,4274.409533854681
16305,4305.989276860784
16329,4274.409533854681
16363,4231.477688240552
16406,4288.327621436006
16370,5298.94377005407
16424,5539.006328630499
16377,5289.669474487807
16313,5296.289164610934
16402,5654.481068814786
16256,5843.225582238666
16336,5419.496122494731
16277,5356.577188777234
16435,5429.6825562970125
16404,11806.055600198146
16282,11396.80457245899
16327,11737.069398091264
16294,11284.222030244257
16426,12589.593151242081
16356,3437.907224325022
16411,3500.803987377121
16244,3519.119764205017
16303,3528.4246870400452
16267,3494.0911737455976
16337,3507.1054439132963
16278,3486.0772063514696
16378,3495.884347476941
16390,3476.269002745584
16388,9733.420125296754
16342,10978.615916030021
16431,9733.420125296754
16366,10455.717551770873
16253,9747.052106196732
16308,10047.015912864834
16409,10172.914689734414
16274,10022.08556635992
16269,9238.336492255106
16289,9283.970337614019
16389,9585.98531659451
16419,9578.85070656419
16323,9393.306913344672
16367,9303.285353328238
16260,8050.334790781445
16324,7852.564440049914
16346,7860.4298532491175
16399,8061.716932031681
16281,8147.7333224629365
16302,9345.618276447676
16248,7956.40630973577
16380,8043.972992214193
16421,7968.960969101442
16436,9620.409885616575
16279,9225.802436804173
16414,9218.17720750757
16326,9299.27688309151
16392,9645.026285965272
16348,9295.483581194329
16357,11605.165122554561
16257,9352.680870823238
16304,9470.39578755785
16429,3478.816339235153
16318,3559.9581356796252
16339,3464.4289052017357
16364,3534.9295452202055
16293,3521.914701827201
16306,3502.406304611441
16386,3502.406304611441
16407,3981.184138481072
16413,5168.22555811574
16259,5010.781995547709
16310,5191.766973446339
16381,5003.8333191143865
16420,5184.985130861917
16285,5111.663587781554
16354,5101.690172880944
16332,5113.857069780986
16374,3905.0200302123226
16343,3866.8075025449066
16309,3868.479498330831
16397,3833.9148703496962
16432,3868.479498330831
16300,3852.094698759389
16275,3868.479498330831
16355,3453.3517971757537
16422,3517.2691118113953
16286,3517.2691118113953
16334,3509.2551444172673
16276,3517.2691118113953
16434,3517.2691118113953
16255,3517.2691118113953
16264,4386.979736738584
16358,4500.977422294415
16359,4302.19342316376
16391,4282.89291229452
16360,8709.585545154547
